Institution Name,Country,Year,FA_1,FA_2,FA_3,FA_4,pca_1,pca_2,pca_3,pca_4
PONTIFICIA UNIVERSIDAD CAT?LICA DE CHILE,Chile,2018,0.9633793095887677,0.10743716284945708,0.20981035162478,0.34123971218499594,0.9138500310751727,0.10002174193390748,0.2952477249747219,0.4976063632344477
MCMASTER UNIVERSITY,Canada,2018,0.5118763750345954,0.5163523146480975,0.6644604820679656,0.5994282090266734,0.5270756183423219,0.6509400413392211,0.769464105156724,0.6804467983181482
RHEINISCH-WESTF?LISCHE TECHNISCHE HOCHSCHULE AACHEN,Germany,2018,0.7578442738100366,0.3751010245850259,0.16141854475101747,0.5113377925380823,0.7414284164476066,0.45727652106231187,0.2002022244691607,0.6720242797553517
UNIVERSITY OF OSLO,Norway,2018,0.4838119036546903,0.463570670546875,0.475602144619116,0.7049868862787456,0.5034338819664216,0.5915272185807261,0.5116279069767442,0.755105617987734
UNIVERSITY OF PITTSBURGH,United States,2018,0.40729292912381937,0.20099215369665616,0.9095593720855994,0.7331042619884793,0.41990179456732996,0.23973939397833577,0.9767441860465117,0.6848584974640233
TECHNISCHE UNIVERSIT?T BERLIN,Germany,2018,0.6673597088783055,0.42037079349452466,0.4569979197166181,0.4491129998918566,0.636350628522587,0.49016733361048026,0.525783619817998,0.5616146714452688
HEBREW UNIVERSITY OF JERUSALEM,Israel,2018,0.45692135619866436,0.246856159597539,0.7073570827003323,0.71594041518688,0.46634359779955875,0.30348449599925165,0.7674418604651163,0.6887972489114418
UNIVERSITY OF LAUSANNE,Switzerland,2018,0.4234979522609249,0.7149662040529241,0.7982401493230347,0.5708841593215543,0.44065390627815393,0.89029890543188,0.9110212335692619,0.6672862652045205
EMORY UNIVERSITY,United States,2018,0.2705236658225504,0.39492617048666045,0.9191018576632655,0.7910051556942027,0.29932482402298627,0.4809019741578933,0.974721941354904,0.7197796465841972
ERASMUS UNIVERSITY ROTTERDAM,Netherlands,2018,0.5076718486490837,0.5358910759615185,0.31275454847076045,0.6752896122241617,0.5275272869056823,0.6677032773034688,0.339737108190091,0.751249118226731
MICHIGAN STATE UNIVERSITY,United States,2018,0.5696949766147095,0.4261679248331752,0.16357762966060196,0.6846633953486173,0.5760659186210477,0.5363421406533923,0.1547017189079878,0.7487925623152873
UNIVERSITY OF BASEL,Switzerland,2018,0.35686182928571575,0.7226183508719654,0.2829340765306705,0.8140569105653933,0.40832826069899697,0.9202276498932818,0.2831142568250758,0.8739026946916829
UNIVERSITY OF OTAGO,New Zealand,2018,0.5608527532401938,0.6400218319732591,0.15975023501561172,0.6560343400356822,0.5885099905191961,0.8187952577046067,0.17997977755308386,0.7752973458500084
UNIVERSITY OF WATERLOO,Canada,2018,0.5746969798143782,0.6298354788750735,0.061703966433789115,0.6558160607130998,0.5954655531733694,0.7900053535134546,0.07482305358948428,0.7903740398300482
UNIVERSIT? CATHOLIQUE DE LOUVAIN (UCL),Belgium,2018,0.6175352157156552,0.5619924305569143,0.15544820863011172,0.6029472124343208,0.6323226162021562,0.7098817308838667,0.18907987866531847,0.7211763440134521
UNIVERSIT?T WIEN,Austria,2018,0.611070535827353,0.7639223278671119,0.1953670777355657,0.4812537425246803,0.6070920966225644,0.9532592504819245,0.22042467138523755,0.632627028490526
HANYANG UNIVERSITY,South Korea,2018,0.6064587597283009,0.2954143620236283,0.6713358028334636,0.4845236063978367,0.5640712439596455,0.3164102831144458,0.7603640040444893,0.5465831417379765
UNIVERSITAT DE BARCELONA (UB),Spain,2018,0.6919571282830398,0.16273023480922472,0.29546951728599896,0.6041886560323888,0.6678329125994042,0.190114643755212,0.2982810920121335,0.6720078335135405
ECOLE NORMALE SUP?RIEURE DE LYON ,France,2018,0.4069852081139363,0.35167297456875807,0.9111355446583128,0.5731663699248529,0.3844569670835599,0.3942799224030527,0.9979777553083923,0.515952866015705
UNIVERSITY OF ABERDEEN,United Kingdom,2018,0.3904020596463662,0.782671570508106,0.48831961908152643,0.6368557774367092,0.4052495636137534,0.965089406256006,0.5318503538928211,0.7211440850506198
UNIVERSITY OF EXETER,United Kingdom,2018,0.48698902661447885,0.698924297526797,0.2787447492162778,0.6472672208210438,0.49065076155001514,0.8678638520122404,0.3033367037411526,0.7756135791334517
UNIVERSITY OF BATH,United Kingdom,2018,0.5276746895311517,0.7469655158516655,0.2360609875668008,0.5892809596680267,0.5272956797548063,0.9227576082254372,0.2740141557128412,0.7439073978229898
NATIONAL TSING HUA UNIVERSITY,Taiwan,2018,0.4738562625062439,0.17815995628504994,0.2533289546638484,0.8053805366607617,0.46862587509255876,0.1977281954879536,0.21536905965621833,0.7544938547839507
NEWCASTLE UNIVERSITY,United Kingdom,2018,0.4676794901879302,0.7080340579277421,0.4979932470764323,0.5898190156805917,0.46169657646324413,0.8686444439764555,0.5601617795753286,0.716270760020879
UNIVERSITY OF MINNESOTA,United States,2018,0.5342138817597796,0.12421586033599458,0.23786364552463354,0.8097080067897517,0.5280125706405778,0.15120351107880517,0.17694641051567236,0.7942422090564352
EBERHARD KARLS UNIVERSIT?T T?BINGEN,Germany,2018,0.504850235311969,0.3821952022456653,0.7241905158339949,0.5638024084717457,0.479616118105549,0.4505787482444852,0.7987866531850354,0.5964640057071954
UNIVERSITY OF BERGEN,Norway,2018,0.32958800951767137,0.3997265795404045,0.7497295686715809,0.7176307304031354,0.33488702361586453,0.4747924253948726,0.80788675429727,0.635850077481618
"UNIVERSITY OF CALIFORNIA, IRVINE (UCI)",United States,2018,0.3716345838841614,0.5493202068306456,0.19473832349133857,0.8194153621540456,0.3955904818377642,0.6827087759599783,0.1304347826086956,0.8168314705311726
UNIVERSITY OF BERN,Switzerland,2018,0.3875902094440713,0.5602057878184546,0.34701647429326454,0.7421739017116864,0.4093573887381084,0.6872501240849188,0.3700707785642062,0.7351737184572347
UNIVERSITY COLLEGE DUBLIN (UCD),Ireland,2018,0.5572858305567537,0.6232137257374686,0.23549386027322938,0.5921848552773195,0.5504506885771847,0.7690004416149587,0.27199191102123355,0.7126434164412769
DARTMOUTH COLLEGE,United States,2018,0.46849942029693464,0.22473810426379467,0.7854449287822399,0.6477849905901888,0.4586923748570672,0.2313215530818612,0.8614762386248735,0.6330650755112509
POLITECNICO DI MILANO,Italy,2018,0.7123161981266046,0.336617782881905,0.04803858369330873,0.5458400205529701,0.6793766877382177,0.39137501481175235,0.05460060667340743,0.6500812775837252
UNIVERSIT?T FREIBURG,Germany,2018,0.47172555877893035,0.4249061535313569,0.3218561940348287,0.7059292273424487,0.4630581721127248,0.5161554694849589,0.3043478260869565,0.7224811474374839
INDIAN INSTITUTE OF TECHNOLOGY DELHI (IITD),India,2018,0.5803213994796248,0.06658422698176214,0.1715345995256952,0.6627640536724085,0.5331048875060842,0.009623587295378827,0.14357937310414554,0.5994551207834329
KING FAHD UNIVERSITY OF PETROLEUM & MINERALS (KFUPM),Saudi Arabia,2018,0.43136782169512244,0.6084534204990129,0.8254256083129528,0.4903431330104541,0.4140576049003684,0.7178911592252476,0.948432760364004,0.5150625138475122
UNIVERSITY OF LIVERPOOL,United Kingdom,2018,0.41867196934993595,0.7340087845864655,0.4937330780956394,0.6041760577312708,0.40840081117344684,0.8961435995303049,0.5247724974721941,0.6993218978874503
UNIVERSITY OF VIRGINIA,United States,2018,0.48277419440696107,0.27224689808860913,0.5590268032372626,0.7138336285766235,0.4752066371947058,0.3263865176260846,0.6016177957532861,0.723035462860311
UNIVERSITY OF TECHNOLOGY SYDNEY (UTS),Australia,2018,0.6206712463148973,0.7875815646944044,0.07181258380967359,0.48085904941745883,0.5984238789971514,0.9574396009140499,0.10515672396359955,0.6682909871093684
CENTRALESUP?LEC,France,2018,0.5893938253810422,0.6769186343979385,0.6514174622918002,0.33278372139547474,0.5449133495876171,0.7765303862659352,0.7917087967644086,0.4786027271483393
UNIVERSITY OF FLORIDA,United States,2018,0.5454396256938386,0.17888807819261596,0.5915655701527672,0.6395923994226026,0.5199730640674404,0.19182915167057066,0.6268958543983821,0.6393267812066239
INDIAN INSTITUTE OF TECHNOLOGY BOMBAY (IITB),India,2018,0.6575851305932695,0.08753579314522643,0.30294391468462695,0.5003208241230441,0.5758159723368707,0.017822593232903104,0.31344792719919107,0.47847734472636266
UNIVERSITY OF TWENTE,Netherlands,2018,0.24837824600378205,0.6823504948097725,0.43242459300965114,0.7621037722189898,0.2613306602184497,0.8195605234091017,0.4206268958543984,0.7097211031521298
GEORG-AUGUST-UNIVERSIT?T G?TTINGEN,Germany,2018,0.4930409516736587,0.3071836612440588,0.6134579888133956,0.6289108935573662,0.4631523381182698,0.35703173823631246,0.6430738119312437,0.6329218834958251
TECHNISCHE UNIVERSIT?T WIEN,Austria,2018,0.5248122827711283,0.6600841153471475,0.05832492899094298,0.6183842425040968,0.5218294825296816,0.7953175684326644,0.051567239635995896,0.7117397365573217
UNIVERSIDADE ESTADUAL DE CAMPINAS (UNICAMP),Brazil,2018,0.7032145355693111,0.10181014657041368,0.22567595995382017,0.5279584879933604,0.6254931031338503,0.06428595213992862,0.21941354903943375,0.5609360984794144
UNIVERSITY OF COLORADO AT BOULDER,United States,2018,0.47164902254814867,0.22615970144545433,0.6134336598624323,0.7122007487358808,0.4573231082491027,0.25992187967687014,0.6521739130434782,0.7030692513604634
VRIJE UNIVERSITEIT BRUSSEL (VUB),Belgium,2018,0.40650281756000023,0.6020590847678462,0.8742583534813587,0.4975888150725623,0.37588741839932793,0.6993674365664811,0.9817997977755308,0.5284909992256688
UNIVERSITY OF ROCHESTER,United States,2018,0.27956835637076277,0.6040344189331105,0.9421155643405008,0.5877297054016423,0.2614911535711325,0.6930014450051477,1.0,0.5452133765720155
UNIVERSIDAD AUT?NOMA DE MADRID,Spain,2018,0.6391713280181915,0.19825106576702756,0.40900407228241487,0.49530581015674147,0.5574960266408298,0.17421564776342977,0.42770475227502525,0.5327019478848636
UNIVERSIT? DI BOLOGNA (UNIBO),Italy,2018,0.7007797541670383,0.09574371153504317,0.10882773582431485,0.6267960470679594,0.6526033336692776,0.09212521896358403,0.0738119312436804,0.6675280844073572
UNIVERSITY OF READING,United Kingdom,2018,0.446169820435056,0.7429746332536515,0.3757686895334111,0.6058415558568798,0.4356108643121924,0.9029849302386292,0.40647118301314455,0.7163560742097277
INDIAN INSTITUTE OF SCIENCE BANGALORE,India,2018,0.2981428067728501,0.09569062749698191,0.587052927856472,0.7833051286750357,0.2684619768719047,0.03833542926128227,0.5561172901921132,0.5654316350900656
UNIVERSITY OF CAPE TOWN,South Africa,2018,0.5557543177021851,0.4502939525365947,0.3109636100215774,0.5916750942333837,0.5240823405624129,0.5348506531668827,0.3215369059656218,0.6585450425267848
KEIO UNIVERSITY,Japan,2018,0.7908875006857259,0.13883428286296162,0.5055429289622926,0.3635275081856125,0.7167262846098422,0.10650205448617409,0.60262891809909,0.45552533840829196
SCUOLA NORMALE SUPERIORE,Italy,2018,0.1678765678479419,0.15072171839366444,0.913776824217508,0.8126732764020141,0.13867323574490292,0.09713634607222615,0.9110212335692619,0.5762824368686904
SCUOLA SUPERIORE SANT'ANNA PISA,Italy,2018,0.2065874830752793,0.28133301294640584,0.8570464219918219,0.7590314580203824,0.18102503404303041,0.26214798034843434,0.8614762386248735,0.5878533417529791
STOCKHOLM UNIVERSITY,Sweden,2018,0.48411881571341314,0.3407319897415441,0.26417491103028545,0.7023340700232232,0.45910261136371056,0.40043126447533467,0.23559150657229516,0.6804365368786287
TECHNISCHE UNIVERSIT?T DRESDEN,Germany,2018,0.5580348955746097,0.523297044999596,0.04527349443942463,0.6711773472925264,0.5525503191904011,0.638444989285248,0.05763397371081897,0.7592277449791799
TEXAS A&M UNIVERSITY,United States,2018,0.6096406133654823,0.11279263843541207,0.13886212569508774,0.7316665033990919,0.5795420795646684,0.12145597327374891,0.09201213346814958,0.7465921801911594
UNIVERSITAT AUT?NOMA DE BARCELONA,Spain,2018,0.5446869614140142,0.22119171934879317,0.23156102824051528,0.6901815512775846,0.5034019369085672,0.24419713502151102,0.1809908998988877,0.6849323619114703
TECNOL?GICO DE MONTERREY (ITESM),Mexico,2018,0.6974566066654789,0.5420273628326432,0.6026121924385653,0.20372484360236875,0.6186689564386535,0.586553719774689,0.76845298281092,0.3026635621129773
MAASTRICHT UNIVERSITY,Netherlands,2018,0.32832077992562175,0.8042762835650652,0.34739502299948666,0.6935717508883695,0.3337283324931578,0.9802259268565593,0.34681496461071787,0.7418954131097901
UNIVERSIDAD DE CHILE,Chile,2018,0.8678544945562229,0.1155355738773102,0.09798298233935915,0.3857756207047706,0.7845429168895499,0.08374082089981556,0.12032355915065716,0.48460795438818505
QUEEN'S UNIVERSITY OF BELFAST,United Kingdom,2018,0.4147911580704177,0.7927995160055848,0.3805467235317571,0.6108458016146445,0.4045874648912179,0.9651563123846609,0.41051567239636,0.7148566590666532
WASEDA UNIVERSITY,Japan,2018,0.8624674137994268,0.2964305828041743,0.21838713767119428,0.30584019269928614,0.785203979083498,0.30657760649330484,0.29120323559150657,0.46155476385655375
RADBOUD UNIVERSITY NIJMEGEN,Netherlands,2018,0.28211268216083546,0.35959153199653426,0.5738547694562086,0.8239170221402603,0.27633421199206887,0.4184281090446608,0.5500505561172901,0.7320637209551691
TEL AVIV UNIVERSITY,Israel,2018,0.451521344852165,0.1648576742609387,0.13580875258956104,0.8298825961359757,0.43739511720946633,0.17438848347997726,0.07280080889787659,0.7464611938647511
UNIVERSIT? LIBRE DE BRUXELLES (ULB),Belgium,2018,0.5368178689451075,0.7741382471979441,0.152746576418431,0.5390238236040613,0.5086354921292755,0.9351397549083527,0.1658240647118301,0.6897420860143346
NATIONAL CHIAO TUNG UNIVERSITY,Taiwan,2018,0.3807582406730123,0.39828870291716123,0.4897188731259528,0.6949762080678806,0.3562787842044818,0.4397034357710419,0.4893832153690596,0.6520909163802054
"UNIVERSITY OF ILLINOIS, CHICAGO (UIC)",United States,2018,0.4509143234569299,0.4145864776260477,0.38163212183252426,0.6784815759389234,0.42131992699644677,0.4829315214501495,0.35490394337714865,0.6869782301017641
ARIZONA STATE UNIVERSITY,United States,2018,0.4131553584415464,0.4808511547193148,0.16560800092699648,0.7666633274186654,0.3976858320910441,0.5734899758587716,0.10212335692618801,0.7718812696238894
UNIVERSITY OF ANTWERP,Belgium,2018,0.3793869212874885,0.4844537042370575,0.8523375187122454,0.545765294493555,0.3332485254031574,0.5457803358225267,0.9292214357937311,0.5294990963699746
WESTERN UNIVERSITY,Canada,2018,0.5452256315288668,0.5942956077374172,0.07925871852677156,0.6339630053050808,0.5331150284722151,0.7188334461161892,0.09807886754297267,0.7311046786877664
VANDERBILT UNIVERSITY,United States,2018,0.398528758622036,0.2726449441424925,0.9300393341107474,0.6079920293029081,0.36312640376331456,0.28425545844472255,1.0,0.5552017349473383
CASE WESTERN RESERVE UNIVERSITY,United States,2018,0.25634227578846003,0.4131525897133583,0.940287019939356,0.6514338628219454,0.21934685485437408,0.43628695588677857,0.9777553083923154,0.5514513844247454
UNIVERSITY OF CANTERBURY,New Zealand,2018,0.49968773686424817,0.6795400028335897,0.1376632865253521,0.57517526670245,0.4742051928892058,0.8086893759423147,0.13953488372093018,0.6413116361007696
SAPIENZA - UNIVERSIT? DI ROMA,Italy,2018,0.6558753118834966,0.09286899543043722,0.08713904076981024,0.6679031963852377,0.6051125042974326,0.08544279286872011,0.029322548028311392,0.683234144862556
UNIVERSITY OF NOTRE DAME,United States,2018,0.40410292117211266,0.4037469940287049,0.40211063551895015,0.7490676452559666,0.39802738227831896,0.48017154644273724,0.41658240647118294,0.7244101424212347
UNIVERSITY OF CALGARY,Canada,2018,0.47945457921514045,0.5954080335694044,0.32503538296048445,0.6149018887837434,0.4467714969923989,0.7111488027848939,0.3427704752275025,0.6998201731069823
VRIJE UNIVERSITEIT AMSTERDAM,Netherlands,2018,0.4800714659383264,0.22557898875056048,0.3650532174972218,0.7333110354236931,0.447605860764206,0.2502508979824555,0.35085945399393315,0.7125297083654273
VICTORIA UNIVERSITY OF WELLINGTON,New Zealand,2018,0.5487168482212158,0.6441258626661359,0.11369283966560045,0.5851256189560166,0.529044495586144,0.7818146980524856,0.11830131445904951,0.6803391275925774
SCIENCES PO PARIS,France,2018,0.5592388054911345,0.7369323052769573,0.7031954849016552,0.20491974592885193,0.47241175867347973,0.8097682858670742,0.8230535894843277,0.2980684755468161
KING SAUD UNIVERSITY (KSU),Saudi Arabia,2018,0.4491004314671478,0.4849328238733834,0.784035810724533,0.49575659655384474,0.40380341450986806,0.5549020964581308,0.8918099089989889,0.49516542662798385
NATIONAL CHENG KUNG UNIVERSITY,Taiwan,2018,0.466511114664362,0.21341237744896724,0.42093991143670484,0.6828248513401263,0.40973472200346023,0.20811565333119447,0.3953488372093023,0.6451557239574539
UNIVERSIT?T HAMBURG,Germany,2018,0.5341027032153851,0.23802537614267183,0.5038055521421189,0.5844557076805416,0.46658850604865537,0.24086567783888851,0.5116279069767442,0.5895625459313529
QUEEN'S UNIVERSITY,Canada,2018,0.6013704541644691,0.416175704331134,0.07585949618327209,0.6058766148556,0.5637032400692904,0.4805883299376287,0.08594539939332654,0.6766656214003471
TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,Israel,2018,0.4347815669825732,0.2968777450819611,0.22639203931323748,0.7867670520041823,0.41702994778215274,0.3423426536500908,0.2002022244691607,0.7435327546156607
UNIVERSITY OF NEWCASTLE,Australia,2018,0.4064369101461085,0.7164348507522391,0.280191657993058,0.6500159397952775,0.38133497978583275,0.8634019254991661,0.2760364004044489,0.719788178884794
GEORGETOWN UNIVERSITY,United States,2018,0.6086744347931903,0.34532893550233007,0.5539435204846382,0.46646669475967684,0.5529585102236427,0.36641697884312197,0.6208291203235591,0.5342026702814281
UNIVERSITY OF SUSSEX,United Kingdom,2018,0.33358771132894566,0.8041396260601721,0.32870040934867445,0.6422930747837584,0.3112292555786244,0.9604504585564856,0.3094034378159757,0.6771640201862367
UNIVERSITI PUTRA MALAYSIA (UPM),Malaysia,2018,0.4237785789682646,0.5231920763039267,0.5555624331101713,0.5365581779291885,0.3528744887015295,0.5824528523441578,0.5551061678463094,0.5495496981734133
